run_id,stream,file,create_utc,write_utc,bytes
20260714.112046,ForwardRight,000000165500.jpg,2026-07-14T15:25:09.115Z,2026-07-14T15:25:09.115Z,605657
20260714.112046,ForwardRight,000000166000.jpg,2026-07-14T15:25:09.542Z,2026-07-14T15:25:09.542Z,597329
20260714.112046,ForwardRight,000000166500.jpg,2026-07-14T15:25:09.994Z,2026-07-14T15:25:09.994Z,556560
20260714.112046,ForwardRight,000000167000.jpg,2026-07-14T15:25:10.428Z,2026-07-14T15:25:10.428Z,512897
20260714.112046,ForwardRight,000000167500.jpg,2026-07-14T15:25:10.843Z,2026-07-14T15:25:10.843Z,482189
20260714.112046,ForwardRight,000000168000.jpg,2026-07-14T15:25:11.273Z,2026-07-14T15:25:11.279Z,450736
20260714.112046,ForwardRight,000000168500.jpg,2026-07-14T15:25:11.726Z,2026-07-14T15:25:11.726Z,429376
20260714.112046,ForwardRight,000000169000.jpg,2026-07-14T15:25:12.149Z,2026-07-14T15:25:12.149Z,427376
20260714.112046,ForwardRight,000000169500.jpg,2026-07-14T15:25:12.575Z,2026-07-14T15:25:12.575Z,443867
20260714.112046,ForwardRight,000000170000.jpg,2026-07-14T15:25:12.989Z,2026-07-14T15:25:12.993Z,465148
20260714.112046,ForwardRight,000000170500.jpg,2026-07-14T15:25:13.401Z,2026-07-14T15:25:13.403Z,487723
20260714.112046,ForwardRight,000000171000.jpg,2026-07-14T15:25:13.803Z,2026-07-14T15:25:13.805Z,515639
20260714.112046,ForwardRight,000000171500.jpg,2026-07-14T15:25:14.208Z,2026-07-14T15:25:14.213Z,561945
20260714.112046,ForwardRight,000000172000.jpg,2026-07-14T15:25:14.628Z,2026-07-14T15:25:14.628Z,598399
20260714.112046,ForwardRight,000000172500.jpg,2026-07-14T15:25:15.033Z,2026-07-14T15:25:15.037Z,619338
20260714.112046,ForwardRight,000000173000.jpg,2026-07-14T15:25:15.453Z,2026-07-14T15:25:15.457Z,614429
20260714.112046,ForwardRight,000000173500.jpg,2026-07-14T15:25:15.882Z,2026-07-14T15:25:15.887Z,584940
20260714.112046,ForwardRight,000000174000.jpg,2026-07-14T15:25:16.330Z,2026-07-14T15:25:16.330Z,559390
20260714.112046,ForwardRight,000000174500.jpg,2026-07-14T15:25:16.769Z,2026-07-14T15:25:16.773Z,527639
20260714.112046,ForwardRight,000000175000.jpg,2026-07-14T15:25:17.240Z,2026-07-14T15:25:17.240Z,487322
20260714.112046,ForwardRight,000000175500.jpg,2026-07-14T15:25:17.717Z,2026-07-14T15:25:17.721Z,467321
20260714.112046,ForwardRight,000000176000.jpg,2026-07-14T15:25:18.215Z,2026-07-14T15:25:18.215Z,458349
20260714.112046,ForwardRight,000000176500.jpg,2026-07-14T15:25:18.667Z,2026-07-14T15:25:18.667Z,443286
20260714.112046,ForwardRight,000000177000.jpg,2026-07-14T15:25:19.109Z,2026-07-14T15:25:19.112Z,445792
20260714.112046,ForwardRight,000000177500.jpg,2026-07-14T15:25:19.558Z,2026-07-14T15:25:19.561Z,464670
20260714.112046,ForwardRight,000000178000.jpg,2026-07-14T15:25:20.004Z,2026-07-14T15:25:20.008Z,473351
20260714.112046,ForwardRight,000000178500.jpg,2026-07-14T15:25:20.425Z,2026-07-14T15:25:20.430Z,477271
20260714.112046,ForwardRight,000000179000.jpg,2026-07-14T15:25:20.815Z,2026-07-14T15:25:20.815Z,500046
20260714.112046,ForwardRight,000000179500.jpg,2026-07-14T15:25:21.192Z,2026-07-14T15:25:21.194Z,463903
20260714.112046,ForwardRight,000000180000.jpg,2026-07-14T15:25:21.540Z,2026-07-14T15:25:21.540Z,429563
20260714.112046,ForwardRight,000000180500.jpg,2026-07-14T15:25:21.895Z,2026-07-14T15:25:21.900Z,397811
20260714.112046,ForwardRight,000000181000.jpg,2026-07-14T15:25:22.282Z,2026-07-14T15:25:22.282Z,372966
20260714.112046,ForwardRight,000000181500.jpg,2026-07-14T15:25:22.658Z,2026-07-14T15:25:22.658Z,356576
20260714.112046,ForwardRight,000000182000.jpg,2026-07-14T15:25:23.028Z,2026-07-14T15:25:23.031Z,367241
20260714.112046,ForwardRight,000000182500.jpg,2026-07-14T15:25:23.389Z,2026-07-14T15:25:23.389Z,381196
20260714.112046,ForwardRight,000000183000.jpg,2026-07-14T15:25:23.710Z,2026-07-14T15:25:23.710Z,385872
20260714.112046,ForwardRight,000000183500.jpg,2026-07-14T15:25:24.057Z,2026-07-14T15:25:24.062Z,374745
20260714.112046,ForwardRight,000000184000.jpg,2026-07-14T15:25:24.402Z,2026-07-14T15:25:24.402Z,357713
20260714.112046,ForwardRight,000000184500.jpg,2026-07-14T15:25:24.762Z,2026-07-14T15:25:24.765Z,363673
20260714.112046,ForwardRight,000000185000.jpg,2026-07-14T15:25:25.118Z,2026-07-14T15:25:25.122Z,369313
20260714.112046,ForwardRight,000000185500.jpg,2026-07-14T15:25:25.494Z,2026-07-14T15:25:25.494Z,367533
20260714.112046,ForwardRight,000000186000.jpg,2026-07-14T15:25:25.863Z,2026-07-14T15:25:25.863Z,395287
20260714.112046,ForwardRight,000000186500.jpg,2026-07-14T15:25:26.229Z,2026-07-14T15:25:26.233Z,406523
20260714.112046,ForwardRight,000000187000.jpg,2026-07-14T15:25:26.608Z,2026-07-14T15:25:26.608Z,421575
20260714.112046,ForwardRight,000000187500.jpg,2026-07-14T15:25:27.007Z,2026-07-14T15:25:27.007Z,449892
20260714.112046,ForwardRight,000000188000.jpg,2026-07-14T15:25:27.398Z,2026-07-14T15:25:27.398Z,475151
20260714.112046,ForwardRight,000000188500.jpg,2026-07-14T15:25:27.777Z,2026-07-14T15:25:27.781Z,491473
20260714.112046,ForwardRight,000000189000.jpg,2026-07-14T15:25:28.154Z,2026-07-14T15:25:28.159Z,509889
20260714.112046,ForwardRight,000000189500.jpg,2026-07-14T15:25:28.540Z,2026-07-14T15:25:28.542Z,517878
20260714.112046,ForwardRight,000000190000.jpg,2026-07-14T15:25:28.930Z,2026-07-14T15:25:28.935Z,517535
20260714.112046,ForwardRight,000000190500.jpg,2026-07-14T15:25:29.338Z,2026-07-14T15:25:29.338Z,516460
20260714.112046,ForwardRight,000000191000.jpg,2026-07-14T15:25:29.736Z,2026-07-14T15:25:29.741Z,514644
20260714.112046,ForwardRight,000000191500.jpg,2026-07-14T15:25:30.160Z,2026-07-14T15:25:30.160Z,514654
20260714.112046,ForwardRight,000000192000.jpg,2026-07-14T15:25:30.560Z,2026-07-14T15:25:30.560Z,520425
20260714.112046,ForwardRight,000000192500.jpg,2026-07-14T15:25:30.949Z,2026-07-14T15:25:30.949Z,511015
20260714.112046,ForwardRight,000000193000.jpg,2026-07-14T15:25:31.315Z,2026-07-14T15:25:31.320Z,506816
20260714.112046,ForwardRight,000000193500.jpg,2026-07-14T15:25:31.679Z,2026-07-14T15:25:31.684Z,512766
20260714.112046,ForwardRight,000000194000.jpg,2026-07-14T15:25:32.062Z,2026-07-14T15:25:32.067Z,517303
20260714.112046,ForwardRight,000000194500.jpg,2026-07-14T15:25:32.433Z,2026-07-14T15:25:32.433Z,524625
20260714.112046,ForwardRight,000000195000.jpg,2026-07-14T15:25:32.840Z,2026-07-14T15:25:32.840Z,560967
20260714.112046,ForwardRight,000000195500.jpg,2026-07-14T15:25:33.263Z,2026-07-14T15:25:33.263Z,600350
20260714.112046,ForwardRight,000000196000.jpg,2026-07-14T15:25:33.725Z,2026-07-14T15:25:33.730Z,588996
20260714.112046,ForwardRight,000000196500.jpg,2026-07-14T15:25:34.174Z,2026-07-14T15:25:34.174Z,575546
20260714.112046,ForwardRight,000000197000.jpg,2026-07-14T15:25:34.625Z,2026-07-14T15:25:34.625Z,564786
20260714.112046,ForwardRight,000000197500.jpg,2026-07-14T15:25:35.040Z,2026-07-14T15:25:35.045Z,551240
20260714.112046,ForwardRight,000000198000.jpg,2026-07-14T15:25:35.491Z,2026-07-14T15:25:35.494Z,557781
20260714.112046,ForwardRight,000000198500.jpg,2026-07-14T15:25:35.906Z,2026-07-14T15:25:35.907Z,554308
20260714.112046,ForwardRight,000000199000.jpg,2026-07-14T15:25:36.324Z,2026-07-14T15:25:36.324Z,554434
20260714.112046,ForwardRight,000000199500.jpg,2026-07-14T15:25:36.728Z,2026-07-14T15:25:36.734Z,559773
20260714.112046,ForwardRight,000000200000.jpg,2026-07-14T15:25:37.121Z,2026-07-14T15:25:37.126Z,555581
20260714.112046,ForwardRight,000000200500.jpg,2026-07-14T15:25:37.512Z,2026-07-14T15:25:37.512Z,542464
20260714.112046,ForwardRight,000000201000.jpg,2026-07-14T15:25:37.896Z,2026-07-14T15:25:37.896Z,548254
20260714.112046,ForwardRight,000000201500.jpg,2026-07-14T15:25:38.308Z,2026-07-14T15:25:38.308Z,529111
20260714.112046,ForwardRight,000000202000.jpg,2026-07-14T15:25:38.725Z,2026-07-14T15:25:38.729Z,524626
20260714.112046,ForwardRight,000000202500.jpg,2026-07-14T15:25:39.131Z,2026-07-14T15:25:39.136Z,507224
20260714.112046,ForwardRight,000000203000.jpg,2026-07-14T15:25:39.554Z,2026-07-14T15:25:39.554Z,493672
20260714.112046,ForwardRight,000000203500.jpg,2026-07-14T15:25:39.941Z,2026-07-14T15:25:39.941Z,504643
20260714.112046,ForwardRight,000000204000.jpg,2026-07-14T15:25:40.345Z,2026-07-14T15:25:40.350Z,508186
20260714.112046,ForwardRight,000000204500.jpg,2026-07-14T15:25:40.734Z,2026-07-14T15:25:40.734Z,504901
20260714.112046,ForwardRight,000000205000.jpg,2026-07-14T15:25:41.127Z,2026-07-14T15:25:41.130Z,502901
20260714.112046,ForwardRight,000000205500.jpg,2026-07-14T15:25:41.530Z,2026-07-14T15:25:41.530Z,513416
20260714.112046,ForwardRight,000000206000.jpg,2026-07-14T15:25:41.915Z,2026-07-14T15:25:41.915Z,525199
20260714.112046,ForwardRight,000000206500.jpg,2026-07-14T15:25:42.297Z,2026-07-14T15:25:42.302Z,530560
20260714.112046,ForwardRight,000000207000.jpg,2026-07-14T15:25:42.679Z,2026-07-14T15:25:42.679Z,531595
20260714.112046,ForwardRight,000000207500.jpg,2026-07-14T15:25:43.049Z,2026-07-14T15:25:43.052Z,483537
20260714.112046,ForwardRight,000000208000.jpg,2026-07-14T15:25:43.416Z,2026-07-14T15:25:43.420Z,441561
20260714.112046,ForwardRight,000000208500.jpg,2026-07-14T15:25:43.785Z,2026-07-14T15:25:43.785Z,398721
20260714.112046,ForwardRight,000000209000.jpg,2026-07-14T15:25:44.162Z,2026-07-14T15:25:44.162Z,366928
20260714.112046,ForwardRight,000000209500.jpg,2026-07-14T15:25:44.536Z,2026-07-14T15:25:44.541Z,351892
20260714.112046,ForwardRight,000000210000.jpg,2026-07-14T15:25:44.904Z,2026-07-14T15:25:44.908Z,354575
20260714.112046,ForwardRight,000000210500.jpg,2026-07-14T15:25:45.289Z,2026-07-14T15:25:45.289Z,398667
20260714.112046,ForwardRight,000000211000.jpg,2026-07-14T15:25:45.686Z,2026-07-14T15:25:45.686Z,454678
20260714.112046,ForwardRight,000000211500.jpg,2026-07-14T15:25:46.070Z,2026-07-14T15:25:46.074Z,501382
20260714.112046,ForwardRight,000000212000.jpg,2026-07-14T15:25:46.470Z,2026-07-14T15:25:46.470Z,539607
20260714.112046,ForwardRight,000000212500.jpg,2026-07-14T15:25:46.864Z,2026-07-14T15:25:46.870Z,568381
20260714.112046,ForwardRight,000000213000.jpg,2026-07-14T15:25:47.277Z,2026-07-14T15:25:47.282Z,596268
20260714.112046,ForwardRight,000000213500.jpg,2026-07-14T15:25:47.707Z,2026-07-14T15:25:47.712Z,607691
20260714.112046,ForwardRight,000000214000.jpg,2026-07-14T15:25:48.137Z,2026-07-14T15:25:48.141Z,607815
20260714.112046,ForwardRight,000000214500.jpg,2026-07-14T15:25:48.558Z,2026-07-14T15:25:48.563Z,605767
20260714.112046,ForwardRight,000000215000.jpg,2026-07-14T15:25:48.972Z,2026-07-14T15:25:48.972Z,601901
20260714.112046,ForwardRight,000000215500.jpg,2026-07-14T15:25:49.389Z,2026-07-14T15:25:49.393Z,601305
20260714.112046,ForwardRight,000000216000.jpg,2026-07-14T15:25:49.816Z,2026-07-14T15:25:49.816Z,597001
20260714.112046,ForwardRight,000000216500.jpg,2026-07-14T15:25:50.238Z,2026-07-14T15:25:50.238Z,583896
20260714.112046,ForwardRight,000000217000.jpg,2026-07-14T15:25:50.656Z,2026-07-14T15:25:50.661Z,574695
20260714.112046,ForwardRight,000000217500.jpg,2026-07-14T15:25:51.070Z,2026-07-14T15:25:51.076Z,554993
20260714.112046,ForwardRight,000000218000.jpg,2026-07-14T15:25:51.493Z,2026-07-14T15:25:51.493Z,534120
20260714.112046,ForwardRight,000000218500.jpg,2026-07-14T15:25:51.937Z,2026-07-14T15:25:51.941Z,526676
20260714.112046,ForwardRight,000000219000.jpg,2026-07-14T15:25:52.391Z,2026-07-14T15:25:52.391Z,529586
20260714.112046,ForwardRight,000000219500.jpg,2026-07-14T15:25:52.842Z,2026-07-14T15:25:52.842Z,566977
20260714.112046,ForwardRight,000000220000.jpg,2026-07-14T15:25:53.279Z,2026-07-14T15:25:53.284Z,570214
